pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-31 15:22:31,2019-03-31 15:27:40,1,0.42,5.0,1.66,0.0,9.96,yellow,credit card,Lincoln Square East,Lincoln Square East,Manhattan,Manhattan
2019-03-26 13:49:35,2019-03-26 13:56:03,1,1.03,6.5,1.96,0.0,11.76,yellow,credit card,Manhattan Valley,Upper West Side South,Manhattan,Manhattan
2019-03-06 08:00:31,2019-03-06 08:21:35,2,1.92,13.5,2.86,0.0,17.16,yellow,credit card,Central Harlem,East Harlem South,Manhattan,Manhattan
2019-03-08 11:45:28,2019-03-08 12:06:27,5,2.51,14.5,0.0,0.0,17.8,yellow,cash,Midtown East,East Chelsea,Manhattan,Manhattan
2019-03-13 09:56:58,2019-03-13 10:49:35,1,17.1,52.0,0.0,0.0,55.3,yellow,cash,Midtown Center,JFK Airport,Manhattan,Queens
2019-03-16 19:42:43,2019-03-16 19:57:35,1,1.71,11.0,0.0,0.0,14.3,yellow,credit card,Midtown South,Clinton East,Manhattan,Manhattan
2019-03-23 19:18:42,2019-03-23 19:24:43,1,1.02,6.5,3.0,0.0,12.8,yellow,credit card,Upper West Side North,Upper West Side South,Manhattan,Manhattan
2019-03-14 12:35:04,2019-03-14 12:41:31,0,0.8,6.0,1.85,0.0,11.15,yellow,credit card,Little Italy/NoLiTa,West Village,Manhattan,Manhattan
2019-03-16 10:06:20,2019-03-16 10:23:17,2,2.3,12.5,3.16,0.0,18.96,yellow,credit card,UN/Turtle Bay South,Flatiron,Manhattan,Manhattan
2019-03-25 12:25:48,2019-03-25 12:40:37,1,2.86,12.5,3.16,0.0,18.96,yellow,credit card,Upper West Side South,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-02 14:46:54,2019-03-02 14:58:46,1,1.3,9.0,2.45,0.0,14.75,yellow,credit card,Central Park,Upper West Side South,Manhattan,Manhattan
2019-03-06 17:22:21,2019-03-06 17:47:22,1,3.0,17.0,2.5,0.0,23.8,yellow,credit card,Lincoln Square West,Union Sq,Manhattan,Manhattan
2019-03-11 17:37:31,2019-03-11 17:51:42,1,2.83,12.0,0.0,0.0,16.3,yellow,cash,Times Sq/Theatre District,Upper East Side North,Manhattan,Manhattan
2019-03-27 20:15:02,2019-03-27 20:25:04,2,1.4,8.0,0.0,0.0,9.3,yellow,cash,Fort Greene,Prospect Heights,Brooklyn,Brooklyn
2019-03-02 09:51:41,2019-03-02 09:52:52,1,0.51,3.5,1.36,0.0,8.16,yellow,credit card,Lenox Hill East,Lenox Hill West,Manhattan,Manhattan
2019-03-09 19:11:48,2019-03-09 19:23:17,1,1.25,8.5,1.0,0.0,12.8,yellow,credit card,Greenwich Village North,Kips Bay,Manhattan,Manhattan
2019-03-08 23:31:10,2019-03-08 23:54:13,1,2.34,15.5,0.0,0.0,19.3,yellow,credit card,Flatiron,Lower East Side,Manhattan,Manhattan
2019-03-20 00:47:03,2019-03-20 00:57:30,1,2.18,10.0,2.82,0.0,14.12,yellow,credit card,Hamilton Heights,Bloomingdale,Manhattan,Manhattan
2019-03-22 14:58:33,2019-03-22 15:32:25,1,7.31,27.0,0.0,5.76,36.06,yellow,cash,Penn Station/Madison Sq West,Boerum Hill,Manhattan,Brooklyn
2019-03-29 07:13:54,2019-03-29 07:20:17,5,0.95,6.5,1.96,0.0,11.76,yellow,credit card,Midtown Center,Lenox Hill West,Manhattan,Manhattan
2019-03-15 07:09:54,2019-03-15 07:19:49,1,1.57,8.5,2.36,0.0,14.16,yellow,credit card,Penn Station/Madison Sq West,Kips Bay,Manhattan,Manhattan
2019-03-26 20:41:02,2019-03-26 20:47:24,5,1.28,6.5,2.06,0.0,12.36,yellow,credit card,Flatiron,Garment District,Manhattan,Manhattan
2019-03-20 09:38:46,2019-03-20 09:53:38,2,2.0,11.0,2.85,0.0,17.15,yellow,credit card,Little Italy/NoLiTa,Midtown South,Manhattan,Manhattan
2019-03-17 09:35:26,2019-03-17 09:38:43,1,0.65,4.5,1.56,0.0,9.36,yellow,credit card,Lincoln Square West,Lincoln Square East,Manhattan,Manhattan
2019-03-10 00:18:51,2019-03-10 00:26:11,1,1.4,7.0,0.0,0.0,8.3,yellow,cash,Ridgewood,Bushwick North,Queens,Brooklyn
2019-03-24 19:53:51,2019-03-24 20:00:07,1,1.74,7.5,2.16,0.0,12.96,yellow,credit card,Upper East Side North,Upper West Side North,Manhattan,Manhattan
2019-03-22 13:26:58,2019-03-22 13:41:32,1,1.6,10.0,2.65,0.0,15.95,yellow,credit card,Times Sq/Theatre District,Kips Bay,Manhattan,Manhattan
2019-03-11 09:44:03,2019-03-11 10:19:55,0,9.1,31.5,8.1,5.76,48.66,yellow,credit card,LaGuardia Airport,Midtown Center,Queens,Manhattan
2019-03-16 11:01:12,2019-03-16 11:07:52,1,1.11,6.5,2.94,0.0,12.74,yellow,credit card,Upper West Side South,Clinton East,Manhattan,Manhattan
2019-03-28 22:46:51,2019-03-28 23:36:04,1,10.0,38.0,0.0,0.0,41.8,yellow,cash,TriBeCa/Civic Center,Crown Heights South,Manhattan,Brooklyn
2019-03-19 20:01:35,2019-03-19 20:08:46,1,1.47,7.5,0.0,0.0,11.3,yellow,credit card,Lincoln Square West,Upper West Side North,Manhattan,Manhattan
2019-03-28 19:53:03,2019-03-28 20:04:10,6,2.39,10.5,2.96,0.0,17.76,yellow,credit card,Midtown Center,Long Island City/Hunters Point,Manhattan,Queens
2019-03-11 08:29:43,2019-03-11 08:46:48,1,1.7,11.5,0.0,0.0,14.8,yellow,cash,Upper West Side South,Upper East Side North,Manhattan,Manhattan
2019-03-28 16:03:30,2019-03-28 16:31:56,1,2.11,17.5,2.0,0.0,23.8,yellow,credit card,Union Sq,Upper East Side South,Manhattan,Manhattan
2019-03-10 16:24:03,2019-03-10 16:27:36,3,0.8,5.0,1.65,0.0,9.95,yellow,credit card,Hudson Sq,Flatiron,Manhattan,Manhattan
2019-03-22 20:04:56,2019-03-22 20:08:38,1,0.33,4.0,0.8,0.0,8.6,yellow,credit card,Times Sq/Theatre District,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-11 11:42:54,2019-03-11 11:57:52,1,1.6,10.5,0.0,0.0,13.8,yellow,cash,Midtown Center,Lenox Hill West,Manhattan,Manhattan
2019-03-22 06:24:14,2019-03-22 06:24:14,1,0.0,72.0,0.0,0.0,72.0,yellow,,East New York,,Brooklyn,
2019-03-13 17:22:08,2019-03-13 17:34:08,1,3.1,12.0,0.0,0.0,16.3,yellow,cash,Upper West Side South,East Harlem North,Manhattan,Manhattan
2019-03-29 10:27:24,2019-03-29 10:51:42,1,2.1,16.0,3.85,0.0,23.15,yellow,credit card,Midtown East,Upper East Side North,Manhattan,Manhattan
2019-03-14 15:11:11,2019-03-14 15:33:50,1,2.0,14.5,3.55,0.0,21.35,yellow,credit card,Midtown North,Kips Bay,Manhattan,Manhattan
2019-03-20 23:35:24,2019-03-20 23:53:54,1,2.87,13.5,3.46,0.0,20.76,yellow,credit card,West Village,Flatiron,Manhattan,Manhattan
2019-03-03 22:07:34,2019-03-03 22:43:57,1,8.3,29.5,6.65,0.0,39.95,yellow,credit card,East Chelsea,Prospect-Lefferts Gardens,Manhattan,Brooklyn
2019-03-03 15:17:27,2019-03-03 15:38:44,2,8.49,26.0,7.32,0.0,36.62,yellow,credit card,Meatpacking/West Village West,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-12 18:47:48,2019-03-12 18:53:01,2,0.94,6.0,2.06,0.0,12.36,yellow,credit card,Upper East Side North,Upper East Side South,Manhattan,Manhattan
2019-03-12 15:02:35,2019-03-12 15:45:50,1,9.85,36.0,5.0,5.76,50.06,yellow,credit card,Times Sq/Theatre District,LaGuardia Airport,Manhattan,Queens
2019-03-08 23:19:37,2019-03-08 23:23:42,1,0.6,5.0,0.0,0.0,8.8,yellow,cash,Murray Hill,Midtown East,Manhattan,Manhattan
2019-03-20 13:26:44,2019-03-20 13:40:20,1,0.9,9.5,2.56,0.0,15.36,yellow,credit card,Union Sq,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-12 14:34:19,2019-03-12 14:39:38,1,0.97,6.0,2.32,0.0,11.62,yellow,credit card,Upper West Side South,Upper West Side North,Manhattan,Manhattan
2019-03-10 07:50:09,2019-03-10 08:19:59,2,21.27,56.0,5.0,0.0,61.8,yellow,credit card,JFK Airport,Sunset Park West,Queens,Brooklyn
2019-03-13 07:29:20,2019-03-13 07:34:05,1,1.14,6.0,1.86,0.0,11.16,yellow,credit card,Upper East Side North,Upper West Side South,Manhattan,Manhattan
2019-03-17 04:22:54,2019-03-17 04:44:43,2,4.3,17.5,0.0,0.0,21.3,yellow,,Lower East Side,Bushwick South,Manhattan,Brooklyn
2019-03-12 09:26:57,2019-03-12 09:51:00,1,1.8,15.0,2.0,0.0,20.3,yellow,credit card,Midtown East,East Chelsea,Manhattan,Manhattan
2019-03-08 03:19:11,2019-03-08 03:26:32,2,2.0,8.5,1.0,0.0,13.3,yellow,credit card,West Chelsea/Hudson Yards,Clinton West,Manhattan,Manhattan
2019-03-17 11:49:47,2019-03-17 11:57:38,1,0.16,6.0,0.0,0.0,9.3,yellow,cash,Murray Hill,Murray Hill,Manhattan,Manhattan
2019-03-20 17:28:50,2019-03-20 17:36:37,1,0.8,6.5,2.15,0.0,12.95,yellow,credit card,Times Sq/Theatre District,Midtown North,Manhattan,Manhattan
2019-03-22 07:29:23,2019-03-22 07:41:34,1,1.6,9.5,0.0,0.0,12.8,yellow,cash,Lenox Hill East,Lincoln Square East,Manhattan,Manhattan
2019-03-07 19:34:14,2019-03-07 19:54:37,4,3.58,15.0,3.86,0.0,23.16,yellow,credit card,Meatpacking/West Village West,Midtown North,Manhattan,Manhattan
2019-03-27 05:29:13,2019-03-27 06:09:12,1,19.43,52.0,12.21,5.76,73.27,yellow,credit card,JFK Airport,Hudson Sq,Queens,Manhattan
2019-03-27 17:52:35,2019-03-27 18:08:49,1,3.46,14.0,0.0,0.0,18.3,yellow,cash,East Chelsea,Upper East Side North,Manhattan,Manhattan
2019-03-23 19:11:19,2019-03-23 19:23:46,1,4.68,15.5,0.0,0.0,16.3,yellow,cash,JFK Airport,South Jamaica,Queens,Queens
2019-03-22 19:16:00,2019-03-22 19:24:56,1,1.8,8.5,3.2,0.0,16.0,yellow,credit card,Midtown Center,Upper East Side North,Manhattan,Manhattan
2019-03-08 23:03:31,2019-03-08 23:15:21,1,1.74,9.0,2.56,0.0,15.36,yellow,credit card,Lower East Side,Battery Park City,Manhattan,Manhattan
2019-03-27 11:59:57,2019-03-27 12:22:29,1,2.7,16.0,4.8,0.0,24.1,yellow,credit card,Clinton East,Upper East Side North,Manhattan,Manhattan
2019-03-19 16:48:14,2019-03-19 17:01:10,1,2.07,10.5,2.46,0.0,14.76,yellow,credit card,Washington Heights South,Manhattanville,Manhattan,Manhattan
2019-03-23 14:41:02,2019-03-23 15:05:32,1,3.51,17.5,0.0,0.0,20.8,yellow,cash,Meatpacking/West Village West,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-17 17:46:57,2019-03-17 17:54:39,1,1.58,7.5,0.0,0.0,10.8,yellow,cash,Midtown South,Midtown East,Manhattan,Manhattan
2019-03-29 16:53:09,2019-03-29 16:58:01,1,0.6,5.0,0.0,0.0,9.3,yellow,cash,East Village,Lower East Side,Manhattan,Manhattan
2019-03-01 20:47:42,2019-03-01 20:51:09,1,0.92,5.0,0.0,0.0,8.8,yellow,credit card,Central Park,Central Park,Manhattan,Manhattan
2019-03-27 08:18:32,2019-03-27 08:33:35,5,3.54,14.5,4.45,0.0,22.25,yellow,credit card,East Village,Financial District South,Manhattan,Manhattan
2019-03-21 21:17:42,2019-03-21 21:50:39,1,6.7,25.5,6.0,0.0,35.3,yellow,credit card,TriBeCa/Civic Center,Prospect-Lefferts Gardens,Manhattan,Brooklyn
2019-03-19 14:01:31,2019-03-19 14:23:46,1,4.43,18.0,0.0,0.0,18.8,yellow,credit card,Midtown Center,Sunnyside,Manhattan,Queens
2019-03-22 12:09:37,2019-03-22 12:22:58,1,2.0,11.0,2.15,0.0,16.45,yellow,credit card,Lincoln Square East,Lincoln Square East,Manhattan,Manhattan
2019-03-03 21:28:18,2019-03-03 21:57:44,2,18.47,52.0,0.0,0.0,52.8,yellow,cash,JFK Airport,Long Island City/Hunters Point,Queens,Queens
2019-03-13 23:44:51,2019-03-13 23:56:48,2,6.15,18.5,0.0,0.0,19.8,yellow,cash,JFK Airport,Howard Beach,Queens,Queens
2019-03-05 19:07:39,2019-03-05 19:17:51,6,1.21,8.0,2.46,0.0,14.76,yellow,credit card,Upper East Side South,Lenox Hill East,Manhattan,Manhattan
2019-03-27 07:31:25,2019-03-27 07:34:58,1,0.5,4.5,1.0,0.0,8.8,yellow,credit card,Clinton East,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-04 19:55:01,2019-03-04 20:12:31,1,2.17,12.0,1.0,0.0,17.3,yellow,credit card,Lincoln Square East,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-22 07:57:20,2019-03-22 08:02:06,1,0.51,5.0,0.0,0.0,8.3,yellow,cash,Times Sq/Theatre District,Midtown Center,Manhattan,Manhattan
2019-03-12 14:40:03,2019-03-12 14:57:59,1,1.25,12.0,3.82,0.0,19.12,yellow,credit card,Union Sq,East Chelsea,Manhattan,Manhattan
2019-03-03 00:34:19,2019-03-03 00:47:26,1,2.1,10.5,2.85,0.0,17.15,yellow,credit card,UN/Turtle Bay South,East Village,Manhattan,Manhattan
2019-03-27 18:14:35,2019-03-27 18:18:28,1,0.59,4.5,0.0,0.0,8.8,yellow,cash,Clinton East,East Chelsea,Manhattan,Manhattan
2019-03-22 01:01:00,2019-03-22 01:06:34,1,1.12,6.0,1.96,0.0,11.76,yellow,credit card,Midtown Center,Midtown East,Manhattan,Manhattan
2019-03-22 23:19:39,2019-03-22 23:28:42,1,1.36,8.0,2.36,0.0,14.16,yellow,credit card,Lincoln Square East,Clinton East,Manhattan,Manhattan
2019-03-29 19:43:51,2019-03-29 19:52:28,1,3.7,12.0,0.0,0.0,13.8,yellow,,JFK Airport,Baisley Park,Queens,Queens
2019-03-10 16:00:59,2019-03-10 16:05:14,1,0.56,4.5,1.56,0.0,9.36,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2019-03-23 22:49:58,2019-03-23 23:03:38,1,3.5,12.5,3.25,0.0,19.55,yellow,credit card,Union Sq,Lenox Hill East,Manhattan,Manhattan
2019-03-17 18:36:41,2019-03-17 19:22:27,1,12.5,41.0,8.35,0.0,50.15,yellow,credit card,JFK Airport,Bedford,Queens,Brooklyn
2019-03-08 20:08:40,2019-03-08 20:12:56,2,0.45,4.5,0.0,0.0,5.8,yellow,cash,Central Harlem,Central Harlem,Manhattan,Manhattan
2019-03-08 10:08:43,2019-03-08 10:16:57,1,0.7,6.5,1.95,0.0,11.75,yellow,credit card,Sutton Place/Turtle Bay North,Lenox Hill East,Manhattan,Manhattan
2019-03-07 16:44:20,2019-03-07 17:01:57,1,1.4,11.5,1.2,0.0,17.0,yellow,credit card,Midtown Center,Clinton West,Manhattan,Manhattan
2019-03-23 23:19:39,2019-03-23 23:44:47,3,5.8,21.5,5.05,0.0,30.35,yellow,credit card,Upper West Side South,Battery Park City,Manhattan,Manhattan
2019-03-12 14:20:34,2019-03-12 14:30:56,1,1.6,9.0,2.45,0.0,14.75,yellow,credit card,Lincoln Square East,Upper West Side North,Manhattan,Manhattan
2019-03-13 20:15:33,2019-03-13 20:33:00,5,1.7,11.5,0.0,0.0,15.3,yellow,cash,Clinton East,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-16 08:29:16,2019-03-16 08:48:56,5,7.89,24.0,5.0,0.0,29.8,yellow,credit card,LaGuardia Airport,South Williamsburg,Queens,Brooklyn
2019-03-29 21:12:09,2019-03-29 21:20:41,2,1.46,8.0,2.36,0.0,14.16,yellow,credit card,Yorkville West,Midtown Center,Manhattan,Manhattan
2019-03-24 11:08:38,2019-03-24 11:22:18,2,1.7,10.0,0.0,0.0,13.3,yellow,cash,Midtown Center,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-03 12:04:56,2019-03-03 12:15:22,1,4.69,15.0,3.66,0.0,21.96,yellow,credit card,Yorkville East,Two Bridges/Seward Park,Manhattan,Manhattan
2019-03-27 21:55:29,2019-03-27 22:05:53,1,1.7,9.0,3.2,0.0,16.0,yellow,credit card,Lincoln Square East,Upper East Side South,Manhattan,Manhattan
2019-03-11 23:13:58,2019-03-11 23:16:33,1,0.29,3.5,0.0,0.0,7.3,yellow,cash,Gramercy,Kips Bay,Manhattan,Manhattan
2019-03-15 08:06:35,2019-03-15 08:21:24,5,2.3,11.5,2.96,0.0,17.76,yellow,credit card,Yorkville East,Upper West Side South,Manhattan,Manhattan
2019-03-15 21:28:25,2019-03-15 21:38:16,5,0.8,7.0,0.0,0.0,10.8,yellow,cash,Flatiron,Gramercy,Manhattan,Manhattan
2019-03-12 11:36:43,2019-03-12 11:57:15,1,1.5,13.5,3.36,0.0,20.16,yellow,credit card,Yorkville West,Upper East Side South,Manhattan,Manhattan
2019-03-04 19:47:01,2019-03-04 19:54:55,1,1.82,8.0,0.0,0.0,12.3,yellow,cash,Lenox Hill East,Upper East Side North,Manhattan,Manhattan
2019-03-15 09:30:39,2019-03-15 09:55:50,1,5.3,22.0,6.3,0.0,31.6,yellow,credit card,Murray Hill,Financial District North,Manhattan,Manhattan
2019-03-01 06:42:17,2019-03-01 06:47:43,1,0.7,5.5,1.75,0.0,10.55,yellow,credit card,Clinton East,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-28 22:48:17,2019-03-28 22:57:21,6,0.97,7.0,2.16,0.0,12.96,yellow,credit card,Times Sq/Theatre District,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-02 15:20:58,2019-03-02 15:24:47,2,0.55,4.5,1.56,0.0,11.31,yellow,credit card,East Village,Greenwich Village South,Manhattan,Manhattan
2019-03-19 17:58:02,2019-03-19 18:30:15,1,13.88,40.5,0.0,0.0,42.3,yellow,credit card,JFK Airport,Jackson Heights,Queens,Queens
2019-03-31 03:33:42,2019-03-31 03:39:20,2,0.6,5.0,0.0,0.0,8.8,yellow,cash,East Village,Two Bridges/Seward Park,Manhattan,Manhattan
2019-03-31 15:50:26,2019-03-31 16:12:35,2,3.15,15.5,0.0,0.0,18.8,yellow,cash,Midtown South,Two Bridges/Seward Park,Manhattan,Manhattan
2019-03-16 18:30:42,2019-03-16 18:32:29,1,0.3,3.5,1.35,0.0,8.15,yellow,credit card,Lenox Hill West,Upper East Side South,Manhattan,Manhattan
2019-03-16 19:14:40,2019-03-16 19:36:52,2,3.98,17.5,0.0,0.0,20.8,yellow,cash,West Village,Lincoln Square East,Manhattan,Manhattan
2019-03-25 09:31:28,2019-03-25 09:45:38,1,2.5,11.5,2.96,0.0,17.76,yellow,credit card,Yorkville East,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-24 23:05:15,2019-03-24 23:20:16,1,4.31,15.0,0.0,0.0,18.8,yellow,cash,Union Sq,Upper West Side North,Manhattan,Manhattan
2019-03-18 11:22:40,2019-03-18 11:34:00,1,1.46,9.0,2.0,0.0,14.3,yellow,credit card,Midtown Center,Garment District,Manhattan,Manhattan
2019-03-03 20:09:56,2019-03-03 20:16:27,1,1.52,6.5,2.06,0.0,12.36,yellow,credit card,Little Italy/NoLiTa,Financial District North,Manhattan,Manhattan
2019-03-01 23:34:51,2019-03-01 23:39:12,2,1.26,6.0,0.0,0.0,9.8,yellow,cash,Garment District,Central Park,Manhattan,Manhattan
2019-03-16 22:54:54,2019-03-16 23:16:23,1,4.11,15.5,0.0,0.0,19.3,yellow,cash,Lower East Side,Lenox Hill West,Manhattan,Manhattan
2019-03-30 11:00:02,2019-03-30 11:10:11,6,2.89,11.0,5.0,0.0,19.3,yellow,credit card,Long Island City/Queens Plaza,UN/Turtle Bay South,Queens,Manhattan
2019-03-09 21:51:25,2019-03-09 21:57:57,1,1.9,8.5,0.0,0.0,12.3,yellow,credit card,Financial District North,Hudson Sq,Manhattan,Manhattan
2019-03-29 16:48:18,2019-03-29 16:56:31,2,1.89,52.0,0.0,5.76,65.56,yellow,cash,Long Island City/Hunters Point,Murray Hill,Queens,Manhattan
2019-03-08 09:12:10,2019-03-08 09:39:36,1,1.6,17.0,4.06,0.0,24.36,yellow,credit card,West Chelsea/Hudson Yards,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-02 10:48:29,2019-03-02 10:57:30,1,2.19,9.0,3.08,0.0,15.38,yellow,credit card,Yorkville West,Midtown East,Manhattan,Manhattan
2019-03-17 01:20:45,2019-03-17 01:32:09,1,2.49,11.0,2.96,0.0,17.76,yellow,credit card,Lower East Side,East Williamsburg,Manhattan,Brooklyn
2019-03-01 04:30:28,2019-03-01 04:36:08,1,2.11,7.5,2.26,0.0,13.56,yellow,credit card,Sutton Place/Turtle Bay North,Yorkville West,Manhattan,Manhattan
2019-03-11 22:00:46,2019-03-11 22:17:59,3,3.11,14.0,3.56,0.0,21.36,yellow,credit card,Midtown Center,Upper West Side North,Manhattan,Manhattan
2019-03-14 16:08:23,2019-03-14 16:11:23,1,0.44,4.0,0.0,0.0,8.3,yellow,cash,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2019-03-15 08:39:56,2019-03-15 09:00:44,1,3.4,15.5,3.25,0.0,19.55,yellow,credit card,LaGuardia Airport,Steinway,Queens,Queens
2019-03-01 15:52:51,2019-03-01 15:59:14,1,0.99,6.0,1.86,0.0,11.16,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2019-03-06 07:47:30,2019-03-06 07:59:42,1,1.39,9.5,2.56,0.0,15.36,yellow,credit card,UN/Turtle Bay South,Garment District,Manhattan,Manhattan
2019-03-13 16:58:43,2019-03-13 18:04:48,5,19.25,52.0,13.11,5.76,78.67,yellow,credit card,Lenox Hill East,JFK Airport,Manhattan,Queens
2019-03-22 08:46:10,2019-03-22 08:56:26,5,1.9,9.0,1.0,0.0,13.3,yellow,credit card,Lincoln Square West,Manhattan Valley,Manhattan,Manhattan
2019-03-12 23:18:48,2019-03-12 23:24:28,1,1.19,6.0,1.96,0.0,11.76,yellow,credit card,East Village,West Village,Manhattan,Manhattan
2019-03-28 06:58:57,2019-03-28 07:18:10,1,6.32,20.5,4.26,0.0,25.56,yellow,credit card,Manhattan Valley,,Manhattan,
2019-03-19 18:17:13,2019-03-19 18:30:20,1,0.99,9.0,2.66,0.0,15.96,yellow,credit card,Penn Station/Madison Sq West,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-25 16:32:14,2019-03-25 16:41:23,1,1.1,7.5,2.95,0.0,14.75,yellow,credit card,Garment District,Midtown South,Manhattan,Manhattan
2019-03-19 13:49:30,2019-03-19 13:50:52,1,0.3,3.0,1.25,0.0,7.55,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2019-03-06 19:51:40,2019-03-06 20:30:31,1,22.47,59.5,0.0,5.76,67.06,yellow,cash,JFK Airport,Woodlawn/Wakefield,Queens,Bronx
2019-03-27 23:10:49,2019-03-27 23:20:35,1,2.56,10.0,4.14,0.0,17.94,yellow,credit card,Lower East Side,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-19 21:20:43,2019-03-19 21:47:33,1,5.3,20.5,3.0,0.0,27.3,yellow,credit card,Midtown Center,Brooklyn Heights,Manhattan,Brooklyn
2019-03-21 14:20:22,2019-03-21 14:55:19,1,8.8,28.5,7.5,5.76,45.06,yellow,credit card,UN/Turtle Bay South,LaGuardia Airport,Manhattan,Queens
2019-03-15 17:30:47,2019-03-15 17:39:59,1,0.87,7.5,2.36,0.0,14.16,yellow,credit card,Upper East Side South,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-03 02:51:25,2019-03-03 03:08:36,1,4.65,17.0,4.16,0.0,24.96,yellow,credit card,Williamsburg (North Side),Lenox Hill West,Brooklyn,Manhattan
2019-03-22 19:39:58,2019-03-22 19:57:21,1,1.91,12.0,3.26,0.0,19.56,yellow,credit card,Midtown East,Clinton West,Manhattan,Manhattan
2019-03-24 18:34:37,2019-03-24 18:37:55,1,0.55,4.0,1.46,0.0,8.76,yellow,credit card,Sutton Place/Turtle Bay North,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-06 06:17:53,2019-03-06 06:22:26,1,1.0,5.5,1.75,0.0,10.55,yellow,credit card,East Chelsea,Garment District,Manhattan,Manhattan
2019-03-09 20:45:37,2019-03-09 20:52:24,6,1.15,6.5,2.06,0.0,12.36,yellow,credit card,Kips Bay,East Village,Manhattan,Manhattan
2019-03-22 11:15:41,2019-03-22 11:30:10,1,1.8,10.5,2.76,0.0,16.56,yellow,credit card,Midtown Center,Upper West Side South,Manhattan,Manhattan
2019-03-06 09:07:45,2019-03-06 09:23:31,2,1.31,10.5,2.76,0.0,16.56,yellow,credit card,Midtown Center,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-12 20:12:50,2019-03-12 20:17:48,5,0.89,5.5,1.4,0.0,10.7,yellow,credit card,Midtown East,Lenox Hill West,Manhattan,Manhattan
2019-03-02 13:56:39,2019-03-02 14:19:31,1,2.8,15.0,0.0,0.0,18.3,yellow,credit card,Penn Station/Madison Sq West,East Village,Manhattan,Manhattan
2019-03-18 20:39:17,2019-03-18 20:44:54,1,0.8,5.5,0.0,0.0,9.3,yellow,cash,Clinton East,East Chelsea,Manhattan,Manhattan
2019-03-10 11:53:14,2019-03-10 12:01:58,1,1.1,7.0,2.05,0.0,12.35,yellow,credit card,Lincoln Square East,Upper East Side South,Manhattan,Manhattan
2019-03-11 10:39:30,2019-03-11 10:52:13,1,0.74,9.0,2.46,0.0,14.76,yellow,credit card,East Chelsea,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-24 18:06:10,2019-03-24 18:21:51,2,7.8,22.0,5.05,0.0,30.35,yellow,credit card,Yorkville East,Battery Park City,Manhattan,Manhattan
2019-03-09 15:05:11,2019-03-09 16:00:44,1,18.0,52.0,12.2,5.76,73.26,yellow,credit card,JFK Airport,Midtown Center,Queens,Manhattan
2019-03-14 21:03:15,2019-03-14 21:19:16,1,2.47,12.0,2.37,0.0,18.17,yellow,credit card,Midtown Center,Yorkville West,Manhattan,Manhattan
2019-03-12 14:00:00,2019-03-12 14:06:13,5,0.85,6.0,0.0,0.0,6.8,yellow,cash,Manhattanville,Morningside Heights,Manhattan,Manhattan
2019-03-22 15:07:37,2019-03-22 15:15:51,1,1.2,7.5,0.0,0.0,10.8,yellow,cash,Clinton East,Midtown North,Manhattan,Manhattan
2019-03-30 20:50:21,2019-03-30 20:58:20,1,1.0,7.0,2.7,0.0,13.5,yellow,credit card,Clinton East,Lincoln Square East,Manhattan,Manhattan
2019-03-24 00:13:15,2019-03-24 00:28:27,1,2.4,11.5,3.05,0.0,18.35,yellow,credit card,Clinton East,Greenwich Village South,Manhattan,Manhattan
2019-03-18 06:15:06,2019-03-18 06:19:02,3,1.13,5.5,0.0,0.0,6.3,yellow,cash,Old Astoria,Queensbridge/Ravenswood,Queens,Queens
2019-03-12 10:20:56,2019-03-12 10:42:46,1,2.7,16.0,3.47,0.0,22.77,yellow,credit card,Clinton West,Upper East Side North,Manhattan,Manhattan
